English_Name,Genus,Species,treatment,Author,Pub_Year,Journal,Class,Order,Collection_Location,Study_Type,Distribution,Calcification,Life_stage,Life_stage_category,Class,Order,Extracted_from,Comments,Response_variable,response_type,Effect of treatment,Study_Duration,Study_Duration_Units,citation details,response,SE_response,LCI_response,UCI_response,unit_response,sample_size,pH,uatm,DIC _umol_kg-1,ppm CO2,salinity,temperature,oxygen,oxygen_units,treatment_var,treatment_name_or_other_details,comments,extraction method,study_design
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,18.73040752,,,,mg kg-1 min-1,,,,,,,13.14380878,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,11.75548589,,,,mg kg-1 min-1,,,,,,,14.06473354,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,19.82758621,,,,mg kg-1 min-1,,,,,,,14.56551724,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,14.10658307,,,,mg kg-1 min-1,,,,,,,14.95768025,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,17.39811912,,,,mg kg-1 min-1,,,,,,,15.24780564,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,11.28526646,,,,mg kg-1 min-1,,,,,,,17.3661442,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,18.02507837,,,,mg kg-1 min-1,,,,,,,17.49592476,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,13.24451411,,,,mg kg-1 min-1,,,,,,,17.96026646,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,15.04702194,,,,mg kg-1 min-1,,,,,,,19.67985893,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,17.31974922,,,,mg kg-1 min-1,,,,,,,19.74804075,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,20.14106583,,,,mg kg-1 min-1,,,,,,,20.1145768,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,9.090909091,,,,mg kg-1 min-1,,,,,,,22.69772727,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,12.85266458,,,,mg kg-1 min-1,,,,,,,23.13644201,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,7.601880878,,,,mg kg-1 min-1,,,,,,,23.30219436,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,18.18181818,,,,mg kg-1 min-1,,,,,,,23.19545455,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,12.93103448,,,,mg kg-1 min-1,,,,,,,23.8112069,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,20.76802508,,,,mg kg-1 min-1,,,,,,,23.93769592,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,16.14420063,,,,mg kg-1 min-1,,,,,,,24.4015674,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,6.818181818,,,,mg kg-1 min-1,,,,,,,25.70454545,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,13.87147335,,,,mg kg-1 min-1,,,,,,,26.80838558,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,8.855799373,,,,mg kg-1 min-1,,,,,,,27.3859326,,,temperature,,adults from freshwater,,regression
Pink Salmon,Oncorhynchus,gorbuscha,Oxygen,Clark,2011,The Journal of Experimental Ecology,,,Harrison River_ BC,Single species lab study (one species in paper),,no external CaCO3,Adult,adult or juvenile,,,google scholar,,aerobic scope,metabolic rate,unimodal,20,Minutes,Fig.3,12.65673981,,,,mg kg-1 min-1,,,,,,,27.48702978,,,temperature,,adults from freshwater,,regression
Kelp,Nereocystis,luetkeana,pH,Swanson and Fox,2007,Global Change Biology,Phaeophyceae,Laminariales,"Barkeley Sound, British Columbia, Canada",Simultaneous multiple species lab study,NE Pacific,Does not make CaCO2,Juvenile,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,,biomass change,growth,positive,55,Days,Fig.2,44.24778761,4.424778761,,,mg,50,8.09,,,360,31.6,13,,,pH,,used preindustrial and 2100,,anova
Kelp,Nereocystis,luetkeana,pH,Swanson and Fox,2007,Global Change Biology,Phaeophyceae,Laminariales,"Barkeley Sound, British Columbia, Canada",Simultaneous multiple species lab study,NE Pacific,Does not make CaCO2,Juvenile,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,,biomass change,growth,positive,55,Days,Fig.2,179.2035398,17.69911504,,,mg,50,7.58,,,3000,31.6,13,,,pH,,used preindustrial and 2100,,anova
Kelp,Nereocystis,luetkeana,pH,Swanson and Fox,2007,Global Change Biology,Phaeophyceae,Laminariales,"Barkeley Sound, British Columbia, Canada",Simultaneous multiple species lab study,NE Pacific,Does not make CaCO2,Juvenile,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,,biomass remaining after herbivory,survival,no diff,12,Hours,Fig.5,16.21621622,23.16602317,,,mg,5,8.09,,,360,31.6,13,,,pH,,used preindustrial and 2100,,anova
Kelp,Nereocystis,luetkeana,pH,Swanson and Fox,2007,Global Change Biology,Phaeophyceae,Laminariales,"Barkeley Sound, British Columbia, Canada",Simultaneous multiple species lab study,NE Pacific,Does not make CaCO2,Juvenile,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,,biomass remaining after herbivory,survival,no diff,12,Hours,Fig.5,56.75675676,21.23552124,,,mg,5,7.58,,,3000,31.6,13,,,pH,,used preindustrial and 2100,,anova
Kelp,Nereocystis,luetkeana,pH,Thom,1996,"Water, Air, and Soil Pollution",Phaeophyceae,Laminariales,"Sequim, Washington",Several single species lab studies,NE Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,"Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390",oxygen flux 2,metabolic rate,positive,2,Hours,Fig.1b,282.5203252,30.48780488,,,mg m-2 h-1,10,8.04,,,380,,14.5,,,pH,1,"multiplied ""CO2 multiple of ambient"" by 380 ppm",webplotdigitizer,anova
Kelp,Nereocystis,luetkeana,pH,Thom,1996,"Water, Air, and Soil Pollution",Phaeophyceae,Laminariales,"Sequim, Washington",Several single species lab studies,NE Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,"Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390",oxygen flux 2,metabolic rate,positive,2,Hours,Fig.1b,619.9186992,65.04065041,,,mg m-2 h-1,10,7.81,,,760,,14.5,,,pH,2,"multiplied ""CO2 multiple of ambient"" by 380 ppm",webplotdigitizer,anova
Kelp,Nereocystis,luetkeana,pH,Thom,1996,"Water, Air, and Soil Pollution",Phaeophyceae,Laminariales,"Sequim, Washington",Several single species lab studies,NE Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,"Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390",oxygen flux 3,metabolic rate,positive,2,Hours,Fig.1b,262.195122,20.32520325,,,mg m-2 h-1,10,8.04,,,380,,14.5,,,pH,1,"multiplied ""CO2 multiple of ambient"" by 380 ppm",webplotdigitizer,anova
Kelp,Nereocystis,luetkeana,pH,Thom,1996,"Water, Air, and Soil Pollution",Phaeophyceae,Laminariales,"Sequim, Washington",Several single species lab studies,NE Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,"Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390",oxygen flux 3,metabolic rate,positive,2,Hours,Fig.1b,717.4796748,54.87804878,,,mg m-2 h-1,10,7.81,,,760,,14.5,,,pH,2,"multiplied ""CO2 multiple of ambient"" by 380 ppm",webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Brown et al,2014,Algae,Phaeophyceae,Laminariales,"Point Loma kelp forest, San Diego, CA, Eastern Pacific",Several single species lab studies,Eastern and SW Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,sporophyte stage,carbon uptake rate,metabolic rate,positive,30,Days,,20.09367681,5.433255269,,,_mol g-1 dw h-1,3,8.05,,,500,,12,,,pH,,estamated pH from other studies,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Brown et al,2014,Algae,Phaeophyceae,Laminariales,"Point Loma kelp forest, San Diego, CA, Eastern Pacific",Several single species lab studies,Eastern and SW Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,sporophyte stage,carbon uptake rate,metabolic rate,positive,30,Days,,27.02576112,4.871194379,,,_mol g-1 dw h-1,3,7.54,,,1500,,12,,,pH,,estamated pH from other studies,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Brown et al,2014,Algae,Phaeophyceae,Laminariales,"Point Loma kelp forest, San Diego, CA, Eastern Pacific",Several single species lab studies,Eastern and SW Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,sporophyte stage,carbon uptake rate,metabolic rate,negative,30,Days,,20.09367681,5.433255269,,,_mol g-1 dw h-1,3,,,,500,,12,,,temperature,,,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Brown et al,2014,Algae,Phaeophyceae,Laminariales,"Point Loma kelp forest, San Diego, CA, Eastern Pacific",Several single species lab studies,Eastern and SW Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,sporophyte stage,carbon uptake rate,metabolic rate,negative,30,Days,,12.22482436,1.31147541,,,_mol g-1 dw h-1,3,,,,500,,15,,,temperature,,,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Brown et al,2014,Algae,Phaeophyceae,Laminariales,"Point Loma kelp forest, San Diego, CA, Eastern Pacific",Several single species lab studies,Eastern and SW Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,sporophyte stage,size at 4 weeks,growth,no diff,30,Days,,11.80327869,0.655737705,,,g,3,8.05,,,500,,12,,,pH,,estamated pH from other studies,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Brown et al,2014,Algae,Phaeophyceae,Laminariales,"Point Loma kelp forest, San Diego, CA, Eastern Pacific",Several single species lab studies,Eastern and SW Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,sporophyte stage,size at 4 weeks,growth,no diff,30,Days,,11.43606557,0.891803279,,,g,3,7.54,,,1500,,12,,,pH,,estamated pH from other studies,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Brown et al,2014,Algae,Phaeophyceae,Laminariales,"Point Loma kelp forest, San Diego, CA, Eastern Pacific",Several single species lab studies,Eastern and SW Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,sporophyte stage,size at 4 weeks,growth,negative,30,Days,,11.80327869,0.655737705,,,g,3,,,,500,,12,,,temperature,,,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Brown et al,2014,Algae,Phaeophyceae,Laminariales,"Point Loma kelp forest, San Diego, CA, Eastern Pacific",Several single species lab studies,Eastern and SW Pacific,Does not make CaCO2,Adult,adult or juvenile,Phaeophyceae,Laminariales,Busch and McHany_2016,sporophyte stage,size at 4 weeks,growth,negative,30,Days,,7.003278689,0.839344262,,,g,3,,,,500,,15,,,temperature,,,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Gaitan-Espitia et al,2014,Journal of Experimental Marine Biology and Ecology,Phaeophyceae,Laminariales,"Santa Barbara, California (34¡25_N, 119¡57_W), NE Pacific",Single species lab study (one species in paper),Eastern and SW Pacific,Does not make CaCO2,Spore,propagule,Phaeophyceae,Laminariales,Busch and McHany_2016,,germination,survival,negative,7,Days,Fig.3a,78.04154303,2.077151335,,,percent,7,8,371,,,,13,,,pH,low,,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Gaitan-Espitia et al,2014,Journal of Experimental Marine Biology and Ecology,Phaeophyceae,Laminariales,"Santa Barbara, California (34¡25_N, 119¡57_W), NE Pacific",Single species lab study (one species in paper),Eastern and SW Pacific,Does not make CaCO2,Spore,propagule,Phaeophyceae,Laminariales,Busch and McHany_2016,,germination,survival,negative,7,Days,Fig.3a,63.79821958,2.670623145,,,percent,7,7.46,1790,,, ,13,,,pH,high,,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Gaitan-Espitia et al,2014,Journal of Experimental Marine Biology and Ecology,Phaeophyceae,Laminariales,"Santa Barbara, California (34¡25_N, 119¡57_W), NE Pacific",Single species lab study (one species in paper),Eastern and SW Pacific,Does not make CaCO2,Spore,propagule,Phaeophyceae,Laminariales,Busch and McHany_2016,,germination,survival,negative,7,Days,Fig.3a,78.04154303,2.077151335,,,percent,7,8,371,,,,13,,,temperature,low,,webplotdigitizer,anova
Kelp,Macrocystis,pyrifera,pH,Gaitan-Espitia et al,2014,Journal of Experimental Marine Biology and Ecology,Phaeophyceae,Laminariales,"Santa Barbara, California (34¡25_N, 119¡57_W), NE Pacific",Single species lab study (one species in paper),Eastern and SW Pacific,Does not make CaCO2,Spore,propagule,Phaeophyceae,Laminariales,Busch and McHany_2016,,germination,survival,negative,7,Days,Fig.3a,57.56676558,2.96735905,,,percent,7,8,371,,,,18,,,temperature,high,,webplotdigitizer,anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,photosynthesis,metabolic rate,positive,5,Min,Fig.2,8.155778894,0.980142649,,,umol g-1 h-1,10,,,,,,5,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,photosynthesis,metabolic rate,positive,5,Min,Fig.2,13.61306533,2.185929648,,,umol g-1 h-1,10,,,,,,15,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,photosynthesis,metabolic rate,positive,5,Min,Fig.2,14.32160804,1.055519533,,,umol g-1 h-1,10,,,,,,25,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,respiration rate,metabolic rate,positive,5,Min,Fig.3,0.661279363,0.092445642,,,umol g-1 h-1,5,,,,,,5,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,respiration rate,metabolic rate,positive,5,Min,Fig.3,0.745037371,0.098221219,,,umol g-1 h-1,5,,,,,,10,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,respiration rate,metabolic rate,positive,5,Min,Fig.3,1.250448942,0.282930499,,,umol g-1 h-1,5,,,,,,15,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,respiration rate,metabolic rate,positive,5,Min,Fig.3,1.218658998,0.075082508,,,umol g-1 h-1,5,,,,,,20,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,respiration rate,metabolic rate,positive,5,Min,Fig.3,1.256212386,0.028877888,,,umol g-1 h-1,5,,,,,,25,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Laminaria,sacchirina,pH,Davison et al,1991,Marine Biology,Phaeophyceae Laminariales,,Long Cove Point_ Maine,Single species lab study (one species in paper),,Does not make CaCO2,Adult,adult or juvenile,,,google scholar,,respiration rate,metabolic rate,positive,5,Min,Fig.3,1.65766356,0.144353038,,,umol g-1 h-1,5,,,,,,30,,,temperature,,used warm-acclimated results,webplotdigitizer,multi-level anova
Kelp,Nereocystis,luetkeana,salinity,Stamnes,2014,SFU Honours Thesis,Phaeophyceae,Laminariales,Burrard Inlet,Simultaneous multiple species lab study,,Does not make CaCO2,Juvenile ,adult or juvenile,,,google scholar,,growth_rate,growth,unimodal,1,week,Fig.6,2.428060428,,,,cm,,,,,,14.17883212,,,,salinity,,,webplotdigitizer,regression
Kelp,Nereocystis,luetkeana,salinity,Stamnes,2014,SFU Honours Thesis,Phaeophyceae,Laminariales,Burrard Inlet,Simultaneous multiple species lab study,,Does not make CaCO2,Juvenile ,adult or juvenile,,,google scholar,,growth_rate,growth,unimodal,1,week,Fig.6,5.49325453,,,,cm,,,,,,22.99878345,,,,salinity,,,webplotdigitizer,regression
Kelp,Nereocystis,luetkeana,salinity,Stamnes,2014,SFU Honours Thesis,Phaeophyceae,Laminariales,Burrard Inlet,Simultaneous multiple species lab study,,Does not make CaCO2,Juvenile ,adult or juvenile,,,google scholar,,growth_rate,growth,unimodal,1,week,Fig.6,5.101508879,,,,cm,,,,,,22.96836983,,,,salinity,,,webplotdigitizer,regression
Kelp,Nereocystis,luetkeana,salinity,Stamnes,2014,SFU Honours Thesis,Phaeophyceae,Laminariales,Burrard Inlet,Simultaneous multiple species lab study,,Does not make CaCO2,Juvenile ,adult or juvenile,,,google scholar,,growth_rate,growth,unimodal,1,week,Fig.6,3.906525765,,,,cm,,,,,,23.60705596,,,,salinity,,,webplotdigitizer,regression
Kelp,Nereocystis,luetkeana,salinity,Stamnes,2014,SFU Honours Thesis,Phaeophyceae,Laminariales,Burrard Inlet,Simultaneous multiple species lab study,,Does not make CaCO2,Juvenile ,adult or juvenile,,,google scholar,,growth_rate,growth,unimodal,1,week,Fig.6,5.399108472,,,,cm,,,,,,23.57664234,,,,salinity,,,webplotdigitizer,regression
Kelp,Nereocystis,luetkeana,salinity,Stamnes,2014,SFU Honours Thesis,Phaeophyceae,Laminariales,Burrard Inlet,Simultaneous multiple species lab study,,Does not make CaCO2,Juvenile ,adult or juvenile,,,google scholar,,growth_rate,growth,unimodal,1,week,Fig.6,1.793595889,,,,cm,,,,,,26.77007299,,,,salinity,,,webplotdigitizer,regression
Kelp,Nereocystis,luetkeana,salinity,Stamnes,2014,SFU Honours Thesis,Phaeophyceae,Laminariales,Burrard Inlet,Simultaneous multiple species lab study,,Does not make CaCO2,Juvenile ,adult or juvenile,,,google scholar,,growth_rate,growth,unimodal,1,week,Fig.6,2.501643244,,,,cm,,,,,,27.3783455,,,,salinity,,,webplotdigitizer,regression
Kelp,Nereocystis,luetkeana,salinity,Stamnes,2014,SFU Honours Thesis,Phaeophyceae,Laminariales,Burrard Inlet,Simultaneous multiple species lab study,,Does not make CaCO2,Juvenile ,adult or juvenile,,,google scholar,,growth_rate,growth,unimodal,1,week,Fig.6,3.470612267,,,,cm,,,,,,28.16909976,,,,salinity,,,webplotdigitizer,regression
Urchin_ Strongylocentrotus franciscanus,Strongylocentrotus,purpuratus,salinity,Giese and Farmanfarmaian,1963,Biological Bulletin,Echinoidea,Echinoida,Friday Harbour_ Washington,Single species lab study (one species in paper),,Makes CaCO3,Adult,adult or juvenile,Echinoidea,Echinoida,google scholar,,survival,survival,unimodal,35,Days,Table 1,0,,,,percent,10,,,,,9.48,,,,salinity,30,,,regression
Urchin_ Strongylocentrotus franciscanus,Strongylocentrotus,purpuratus,salinity,Giese and Farmanfarmaian,1963,Biological Bulletin,Echinoidea,Echinoida,Friday Harbour_ Washington,Single species lab study (one species in paper),,Makes CaCO3,Adult,adult or juvenile,Echinoidea,Echinoida,google scholar,,survival,survival,unimodal,35,Days,Table 1,0,,,,percent,10,,,,,15.8,,,,salinity,50,,,regression
Urchin_ Strongylocentrotus franciscanus,Strongylocentrotus,purpuratus,salinity,Giese and Farmanfarmaian,1963,Biological Bulletin,Echinoidea,Echinoida,Friday Harbour_ Washington,Single species lab study (one species in paper),,Makes CaCO3,Adult,adult or juvenile,Echinoidea,Echinoida,google scholar,,survival,survival,unimodal,35,Days,Table 1,0,,,,percent,10,,,,,18.96,,,,salinity,60,,,regression
Urchin_ Strongylocentrotus franciscanus,Strongylocentrotus,purpuratus,salinity,Giese and Farmanfarmaian,1963,Biological Bulletin,Echinoidea,Echinoida,Friday Harbour_ Washington,Single species lab study (one species in paper),,Makes CaCO3,Adult,adult or juvenile,Echinoidea,Echinoida,google scholar,,survival,survival,unimodal,35,Days,Table 1,0,,,,percent,10,,,,,22.12,,,,salinity,70,,,regression
Urchin_ Strongylocentrotus franciscanus,Strongylocentrotus,purpuratus,salinity,Giese and Farmanfarmaian,1963,Biological Bulletin,Echinoidea,Echinoida,Friday Harbour_ Washington,Single species lab study (one species in paper),,Makes CaCO3,Adult,adult or juvenile,Echinoidea,Echinoida,google scholar,,survival,survival,unimodal,35,Days,Table 1,0,,,,percent,10,,,,,25.28,,,,salinity,80,,,regression
Urchin_ Strongylocentrotus franciscanus,Strongylocentrotus,purpuratus,salinity,Giese and Farmanfarmaian,1963,Biological Bulletin,Echinoidea,Echinoida,Friday Harbour_ Washington,Single species lab study (one species in paper),,Makes CaCO3,Adult,adult or juvenile,Echinoidea,Echinoida,google scholar,,survival,survival,unimodal,35,Days,Table 1,100,,,,percent,10,,,,,28.44,,,,salinity,90,,,regression
Urchin_ Strongylocentrotus franciscanus,Strongylocentrotus,purpuratus,salinity,Giese and Farmanfarmaian,1963,Biological Bulletin,Echinoidea,Echinoida,Friday Harbour_ Washington,Single species lab study (one species in paper),,Makes CaCO3,Adult,adult or juvenile,Echinoidea,Echinoida,google scholar,,survival,survival,unimodal,35,Days,Table 1,100,,,,percent,10,,,,,31.6,,,,salinity,100,,,regression
